t,lat,lon,alt
5.5,48.85659872937975,2.352209302534552,34.2281564549444
5.6,48.85659692715886,2.352199848833484,34.835410324689676
5.7,48.856598042175364,2.3521908856148745,35.0568910113744
5.8,48.85661307701149,2.352188817648139,34.42730984194242
5.9,48.856621099454316,2.352183767129446,35.66951031661611
6.0,48.85660625377437,2.3521876944255697,36.19334747950282
6.1,48.8565828904552,2.352206611866356,35.19428658614357
6.2,48.8566018995364,2.35219468735762,34.85862753327249
6.3,48.856591997111146,2.3521869622793523,34.30008408123763
6.4,48.856610971869074,2.3521976474706876,33.712525937130415
6.5,48.85659721790167,2.352196409108699,34.146523564059564
6.6,48.8566113909432,2.35220581753938,36.86855034133468
6.7,48.85660102312326,2.3522117642962783,34.413083328897144
6.8,48.85659402897005,2.352199344775509,35.71107953499772
6.9,48.85660511412878,2.3522177907619297,33.03723217363621
7.0,48.856596747187176,2.3522182067247015,34.044439340030365
7.1,48.85660480316788,2.3521957015444164,34.680275850847984
7.2,48.856605731336245,2.3522024035314413,34.80141841677243
7.3,48.856615614801534,2.35217868361623,34.913721579906294
7.4,48.856587237622726,2.3522060283938506,33.44971865724606
7.5,48.856602873599755,2.3521900951641936,34.96656082946685
7.6,48.85659658999409,2.3522054105541628,34.49949237227037
7.7,48.85659736281176,2.3521966333365834,35.103557984437785
7.8,48.85660943240844,2.3521865888897047,36.57296360292061
7.9,48.85660191485748,2.3522041379710257,35.57099877566986
8.0,48.85657696843139,2.35220926458543,34.290440562693796
8.1,48.85659890896061,2.352197400034648,33.97515776770442
8.2,48.85660214046176,2.352206132994779,34.37591640665637
8.3,48.856598259059595,2.352204355362394,35.27075011874777
8.4,48.85659423779112,2.352188271264895,35.90234544145582
8.5,48.85660457237192,2.352204405505295,36.038027084001826
8.6,48.85659621471377,2.352193804826833,37.59354598325222
8.7,48.856589326250045,2.352192645273502,35.46342313753683
8.8,48.85660262268622,2.3521875826895013,34.89484972892407
8.9,48.85660928261024,2.352195346640384,35.910311803789355
9.0,48.85661729951823,2.3521989552168177,35.970198079423184
9.1,48.856601519606656,2.352194120668914,33.62270489741537
9.2,48.856591741960145,2.352184186817822,37.135624907298805
9.3,48.856598568415926,2.352218527801054,35.18279491406472
9.4,48.856608274519246,2.3521904997553045,35.883395720774494
9.5,48.85659432403281,2.352194200530933,34.93257708680154
