t,lat,lon,alt
1.6,48.856597274463304,2.352193864018714,36.34579159284476
1.7000000000000002,48.85659678596646,2.352193150510021,36.324272315358165
1.8,48.85659772627034,2.352205390458734,36.203374408907116
1.9,48.85660664382017,2.3521930671571014,34.203176073010546
2.0,48.85660274844308,2.3522078169640133,35.77077704855826
2.1,48.85661162858848,2.352187479700696,35.597015369214716
2.2,48.856601017353015,2.3522022698999367,36.992221951100284
2.3,48.85660301347024,2.3522040774033433,33.74538928291234
2.4,48.85659301286435,2.352192909278744,34.45962118534268
2.5,48.85659526518074,2.352208190072171,34.11023687467437
2.6,48.85658256277826,2.35220427201486,36.49555050120273
2.7,48.85660909843426,2.352210586408857,35.83703765336791
2.8,48.85659449585516,2.3522079473709905,35.83989275264216
2.9,48.85660042599449,2.3522020043921175,33.43820400769517
3.0,48.8565869418591,2.35221021289301,34.17862727830016
3.1,48.856588098311114,2.352210248780337,35.32775838168528
3.2,48.85658901300293,2.35220436640782,36.48279218269054
3.3,48.85658632622801,2.3522046621950956,35.81226560703591
3.4,48.85660957301598,2.352206861974218,35.349026358051496
3.5,48.85660883782512,2.3522079514346323,34.50444284008143
3.6,48.85662573121529,2.352197484261711,35.47087926279493
3.7,48.856581138692185,2.3521982166062396,34.9947874520162
3.8,48.856613365757795,2.3522041519418697,34.34272077113871
3.9,48.85659580659652,2.352197957068048,34.06449845902175
4.0,48.85661282366423,2.3522038087028165,33.518278923849664
4.1,48.856587789750705,2.3521986349454305,33.63399613911034
4.2,48.85658900358228,2.3521938022287943,34.279957883629436
4.3,48.856588407885624,2.35220313554047,35.807080830781004
4.4,48.85660397161534,2.3521842008377734,35.82804059563303
4.5,48.856605935321085,2.3522025255589916,32.6745513571014
4.6,48.85660453018803,2.3521987048468804,35.80637919302816
4.7,48.85657472573664,2.352191687064461,35.974614838924666
4.8,48.856601948898145,2.352195043435994,35.48854501846414
4.9,48.85660117993291,2.3521830422546994,35.41136973661568
5.0,48.85658967868637,2.3522019117656656,35.585176453165744
5.1,48.85659605506962,2.352190562075411,34.2699366041487
5.2,48.85659706533549,2.352203075515743,34.054572629654196
5.3,48.8565812799551,2.352207792748361,35.33477076036302
5.4,48.8565980940902,2.3522052539306597,34.60735212098103
5.5,48.85660188387665,2.3522117965007774,33.49323171755665
5.6,48.856589857476784,2.3522043161209987,34.45036727146369
5.7,48.85659365074609,2.3522015855187663,33.49448623400084
5.8,48.85660399457236,2.352192355295842,35.82802379953878
5.9,48.85659378111817,2.352191134659223,34.49486448520826
6.0,48.856598668640366,2.352200170849311,34.42816188465186
6.1,48.85658238012659,2.352209788095565,35.04823242254043
6.2,48.856585412911045,2.352196395699639,35.91504776381691
6.3,48.856601087038285,2.3521866797853965,36.20606815689348
6.4,48.85658087902925,2.352208281872215,35.709969736341726
6.5,48.856599536039646,2.352215884653986,35.717894122646946
6.6,48.85661537007953,2.3521945449317694,35.770686760966576
6.7,48.856599518117946,2.3521886421120413,36.920849263404534
6.8,48.85659658915499,2.3522026929555166,34.60774052169955
6.9,48.85660612648458,2.3522195144851032,35.02510607214714
7.0,48.85659885847005,2.3522083403557255,33.467752261503996
7.1,48.85659755755058,2.35219846706669,33.9059342320737
7.2,48.8565984161366,2.352195381382941,35.47426259127409
7.3,48.856608558636715,2.35219797846962,35.49576107279725
7.4,48.85660467286109,2.3522028861946693,34.813238528486764
7.5,48.85659953152353,2.352200096340519,34.758973820056625
7.6,48.85660844051847,2.3521976271194314,33.95288931312587
7.7,48.85659929815668,2.3522129595144747,36.325279391126614
7.8,48.856616969790466,2.352200561830983,34.50788640801471
7.9,48.85659814492352,2.3522024703170357,33.93754337563811
8.0,48.85660258279675,2.352204446891637,34.64277273927101
8.1,48.85661638033952,2.3522144438151726,36.29942840643897
8.2,48.856616897917476,2.352211727306555,35.074813161996204
8.3,48.85660545232911,2.3521921771586096,36.22718693806632
8.4,48.85659567361015,2.352201971667272,33.920032701380265
8.5,48.85659407332844,2.352204746733285,34.99753550604384
8.6,48.85659472057312,2.3522127981760903,33.20551752447147
8.7,48.85660100004533,2.3521906617522905,36.16418772145356
8.8,48.85659155917228,2.3522112284414156,35.59659973441598
